Name,Total,Sex,Year,Frequency
ADDYSON,51,2.0,1916.0,0
ADELA,5,2.0,1916.0,0
ADELAIDE,99,2.0,1916.0,0
ADELE,276,2.0,1916.0,0
ADELINA,5,2.0,1916.0,0
ADELINE,65,2.0,1916.0,0
ADELLE,13,2.0,1916.0,0
ADELYN,49,2.0,1916.0,0
ADELYNN,9,2.0,1916.0,0
ADEN,103,1.0,1916.0,0
ADIA,5,2.0,1916.0,0
ADINA,5,2.0,1916.0,0
ADISON,7,2.0,1916.0,0
ADITYA,10,1.0,1916.0,0
ADLEY,5,2.0,1916.0,0
ADRIA,15,2.0,1916.0,0
ADRIAN,1887,1.0,1916.0,0
ADRIANA,316,2.0,1916.0,0
ADRIANNA,255,2.0,1916.0,0
ADRIANNE,20,2.0,1916.0,0
ADRIANO,20,1.0,1916.0,0
ADRIEL,5,1.0,1916.0,0
ADRIEN,40,1.0,1916.0,0
ADRIENNE,791,2.0,1916.0,0
AEDAN,27,1.0,1916.0,0
AGAM,5,1.0,1916.0,0
AGATHA,5,2.0,1916.0,0
AGNES,1005,2.0,1916.0,47
AHMAD,72,1.0,1916.0,0
AHMED,80,1.0,1916.0,0
AIDA,5,2.0,1916.0,0
AIDAN,1870,1.0,1916.0,0
AIDAN,12,2.0,1916.0,0
AIDEN,1745,1.0,1916.0,0
AIKAM,94,1.0,1916.0,0
AIKAM,33,2.0,1916.0,0
AIKO,56,2.0,1916.0,0
AILA,22,2.0,1916.0,0
AILEEN,138,2.0,1916.0,5
AILISH,5,2.0,1916.0,0
AIMEE,591,2.0,1916.0,0
AINSLEY,235,2.0,1916.0,0
AISHA,180,2.0,1916.0,0
AISLINN,16,2.0,1916.0,0
AISLYNN,5,2.0,1916.0,0
AIYANA,26,2.0,1916.0,0
AJA,27,2.0,1916.0,0
AJAY,136,1.0,1916.0,0
AJEET,5,1.0,1916.0,0
AKASH,72,1.0,1916.0,0
AKASHA,5,2.0,1916.0,0
AKASHDEEP,35,1.0,1916.0,0
AKEMI,10,2.0,1916.0,0
AKIKO,23,2.0,1916.0,0
AKIO,5,1.0,1916.0,0
AKIRA,108,1.0,1916.0,0
AKIRA,5,2.0,1916.0,0
AKSEL,5,1.0,1916.0,0
ALAIN,5,1.0,1916.0,0
ALAINA,155,2.0,1916.0,0
ALAN,4336,1.0,1916.0,14
ALANA,1065,2.0,1916.0,0
ALANAH,5,2.0,1916.0,0
ALANNA,600,2.0,1916.0,0
ALANNAH,140,2.0,1916.0,0
ALASTAIR,18,1.0,1916.0,0
ALAYNA,68,2.0,1916.0,0
ALBA,11,2.0,1916.0,0
ALBERT,2967,1.0,1916.0,71
ALBERTA,27,2.0,1916.0,0
ALDEN,37,1.0,1916.0,0
ALEAH,71,2.0,1916.0,0
ALEC,425,1.0,1916.0,0
ALECIA,54,2.0,1916.0,0
ALEENA,62,2.0,1916.0,0
ALEESHA,16,2.0,1916.0,0
ALEISHA,57,2.0,1916.0,0
ALEJANDRO,48,1.0,1916.0,0
ALEKSANDAR,11,1.0,1916.0,0
ALEKSANDER,13,1.0,1916.0,0
ALENA,54,2.0,1916.0,0
ALESHA,31,2.0,1916.0,0
ALESSANDRA,60,2.0,1916.0,0
ALESSANDRO,25,1.0,1916.0,0
ALESSIA,27,2.0,1916.0,0
ALETA,8,2.0,1916.0,0
ALETHEA,11,2.0,1916.0,0
ALEX,1555,1.0,1916.0,5
ALEX,89,2.0,1916.0,0
ALEXA,1026,2.0,1916.0,0
ALEXANDER,9441,1.0,1916.0,53
ALEXANDRA,3449,2.0,1916.0,0
ALEXANDRE,154,1.0,1916.0,0
ALEXANDREA,18,2.0,1916.0,0
ALEXANDRIA,572,2.0,1916.0,0
ALEXIA,185,2.0,1916.0,0
ALEXIS,13,1.0,1916.0,0
ALEXIS,2145,2.0,1916.0,0
ALEXUS,9,2.0,1916.0,0
ALEXZANDER,22,1.0,1916.0,0
ALFRED,1864,1.0,1916.0,38
ALI,284,1.0,1916.0,0
ALI,42,2.0,1916.0,0
ALIA,121,2.0,1916.0,0
ALICE,2665,2.0,1916.0,53
ALICIA,1957,2.0,1916.0,0
ALIDA,5,2.0,1916.0,0
ALIESHA,5,2.0,1916.0,0
ALINA,245,2.0,1916.0,0
ALISA,291,2.0,1916.0,0
ALISHA,978,2.0,1916.0,0
ALISON,2224,2.0,1916.0,0
ALISSA,299,2.0,1916.0,0
ALISTAIR,79,1.0,1916.0,0
ALITA,6,2.0,1916.0,0
ALIVIA,160,2.0,1916.0,0
ALIX,37,2.0,1916.0,0
ALIYA,197,2.0,1916.0,0
ALIYAH,257,2.0,1916.0,0
ALIZA,18,2.0,1916.0,0
ALLAN,4527,1.0,1916.0,12
ALLEGRA,6,2.0,1916.0,0
ALLEN,1835,1.0,1916.0,0
ALLIE,120,2.0,1916.0,0
ALLISON,2232,2.0,1916.0,0
ALLY,44,2.0,1916.0,0
ALLYSA,5,2.0,1916.0,0
ALLYSHA,11,2.0,1916.0,0
ALLYSON,160,2.0,1916.0,0
ALLYSSA,50,2.0,1916.0,0
ALMA,253,2.0,1916.0,6
ALORA,16,2.0,1916.0,0
ALTHEA,5,2.0,1916.0,0
ALVIN,903,1.0,1916.0,0
ALY,5,1.0,1916.0,0
ALYCIA,157,2.0,1916.0,0
ALYSA,6,2.0,1916.0,0
ALYSE,22,2.0,1916.0,0
ALYSHA,643,2.0,1916.0,0
ALYSHIA,18,2.0,1916.0,0
ALYSIA,44,2.0,1916.0,0
ALYSON,171,2.0,1916.0,0
ALYSSA,2534,2.0,1916.0,0
ALYSSIA,5,2.0,1916.0,0
ALYVIA,25,2.0,1916.0,0
AM…LIE,72,2.0,1916.0,0
AMALIA,24,2.0,1916.0,0
AMAN,105,1.0,1916.0,0
AMAN,23,2.0,1916.0,0
AMANAT,47,2.0,1916.0,0
AMANDA,8258,2.0,1916.0,0
AMANDA-LEE,5,2.0,1916.0,0
AMANDEEP,257,1.0,1916.0,0
AMANDEEP,260,2.0,1916.0,0
AMANJOT,5,2.0,1916.0,0
AMANPREET,10,1.0,1916.0,0
AMANPREET,79,2.0,1916.0,0
AMAR,38,1.0,1916.0,0
AMARA,74,2.0,1916.0,0
AMARDEEP,40,1.0,1916.0,0
AMARJIT,5,1.0,1916.0,0
AMARJIT,5,2.0,1916.0,0
AMARPREET,6,1.0,1916.0,0
AMARPREET,6,2.0,1916.0,0
AMAYA,110,2.0,1916.0,0
AMBER,3139,2.0,1916.0,0
AMBERLY,5,2.0,1916.0,0
AMEERA,28,2.0,1916.0,0
AMELIA,1514,2.0,1916.0,6
AMELIE,118,2.0,1916.0,0
AMI,5,2.0,1916.0,0
AMIE,175,2.0,1916.0,0
AMINA,22,2.0,1916.0,0
AMIR,42,1.0,1916.0,0
AMIRA,128,2.0,1916.0,0
AMISHA,16,2.0,1916.0,0
AMIT,127,1.0,1916.0,0
AMMAR,5,1.0,1916.0,0
AMNEET,29,2.0,1916.0,0
AMOS,19,1.0,1916.0,0
AMREEN,9,2.0,1916.0,0
AMRINDER,7,1.0,1916.0,0
AMRIT,203,1.0,1916.0,0
AMRIT,240,2.0,1916.0,0
AMRITA,61,2.0,1916.0,0
AMRITPAL,90,1.0,1916.0,0
AMRITPAUL,5,1.0,1916.0,0
AMY,4273,2.0,1916.0,9
ANA,252,2.0,1916.0,0
ANABELLE,25,2.0,1916.0,0
ANAœS,5,2.0,1916.0,0
ANASTASIA,430,2.0,1916.0,0
ANAYA,94,2.0,1916.0,0
ANAYAH,5,2.0,1916.0,0
ANDERS,38,1.0,1916.0,0
ANDERSON,86,1.0,1916.0,0
ANDIE,5,2.0,1916.0,0
ANDR…,43,1.0,1916.0,0
ANDRE,614,1.0,1916.0,0
ANDREA,5160,2.0,1916.0,0
ANDREAS,189,1.0,1916.0,0
ANDREI,33,1.0,1916.0,0
ANDREW,12817,1.0,1916.0,19
ANDRIA,12,2.0,1916.0,0
ANDY,625,1.0,1916.0,0
ANEET,6,2.0,1916.0,0
ANGAD,109,1.0,1916.0,0
ANGEL,462,2.0,1916.0,0
ANGELA,5778,2.0,1916.0,0
ANGELENE,5,2.0,1916.0,0
ANGELICA,294,2.0,1916.0,0
ANGELINA,767,2.0,1916.0,0
ANGELINE,136,2.0,1916.0,0
ANGELIQUE,47,2.0,1916.0,0
ANGELO,249,1.0,1916.0,0
ANGIE,209,2.0,1916.0,0
ANGUS,853,1.0,1916.0,10
ANICA,5,2.0,1916.0,0
ANIKA,443,2.0,1916.0,0
ANISA,11,2.0,1916.0,0
ANISHA,126,2.0,1916.0,0
ANITA,2287,2.0,1916.0,0
ANIYA,5,2.0,1916.0,0
ANIYAH,6,2.0,1916.0,0
ANJA,29,2.0,1916.0,0
ANJALI,28,2.0,1916.0,0
ANMOL,62,1.0,1916.0,0
ANMOL,104,2.0,1916.0,0
ANN,1609,2.0,1916.0,0
ANN-MARIE,12,2.0,1916.0,0
ANNA,4322,2.0,1916.0,17
ANNA-MARIE,43,2.0,1916.0,0
ANNABEL,52,2.0,1916.0,0
ANNABELLA,73,2.0,1916.0,0
ANNABELLE,341,2.0,1916.0,0
ANNALISE,43,2.0,1916.0,0
ANNAMARIE,5,2.0,1916.0,0
ANNE,2532,2.0,1916.0,5
ANNE-MARIE,77,2.0,1916.0,0
ANNEKE,5,2.0,1916.0,0
ANNELIESE,5,2.0,1916.0,0
ANNELISE,5,2.0,1916.0,0
ANNETTE,875,2.0,1916.0,0
ANNIE,1888,2.0,1916.0,61
ANNIKA,532,2.0,1916.0,0
ANOOP,28,1.0,1916.0,0
ANSH,5,1.0,1916.0,0
ANSON,159,1.0,1916.0,0
ANTE,8,1.0,1916.0,0
ANTHEA,5,2.0,1916.0,0
ANTHONY,6379,1.0,1916.0,0
ANTOINE,18,1.0,1916.0,0
ANTOINETTE,6,2.0,1916.0,0
ANTON,156,1.0,1916.0,0
ANTONIA,76,2.0,1916.0,0
ANTONIETTA,21,2.0,1916.0,0
ANTONIO,799,1.0,1916.0,0
ANTONY,94,1.0,1916.0,0
ANUREET,31,2.0,1916.0,0
ANYA,214,2.0,1916.0,0
AOIFE,5,2.0,1916.0,0
APRIL,1592,2.0,1916.0,0
ARA,6,2.0,1916.0,0
ARABELLA,79,2.0,1916.0,0
ARAV,5,1.0,1916.0,0
ARAYA,16,2.0,1916.0,0
ARCHER,102,1.0,1916.0,0
ARCHIBALD,162,1.0,1916.0,10
ARCHIE,75,1.0,1916.0,0
ARDEN,6,1.0,1916.0,0
ARDEN,21,2.0,1916.0,0
ARI,94,1.0,1916.0,0
ARIA,396,2.0,1916.0,0
ARIAH,13,2.0,1916.0,0
ARIAN,10,1.0,1916.0,0
ARIANA,406,2.0,1916.0,0
ARIANNA,567,2.0,1916.0,0
ARIANNE,13,2.0,1916.0,0
ARIE,5,1.0,1916.0,0
ARIEL,22,1.0,1916.0,0
ARIEL,429,2.0,1916.0,0
ARIELLA,28,2.0,1916.0,0
ARIELLE,209,2.0,1916.0,0
ARIES,5,1.0,1916.0,0
ARINA,5,2.0,1916.0,0
ARIYA,51,2.0,1916.0,0
ARJAN,114,1.0,1916.0,0
ARJUN,578,1.0,1916.0,0
ARLEEN,50,2.0,1916.0,0
ARLEN,33,1.0,1916.0,0
ARLENE,1383,2.0,1916.0,0
ARLINE,29,2.0,1916.0,0
ARLO,79,1.0,1916.0,0
ARMAAN,592,1.0,1916.0,0
ARMAN,202,1.0,1916.0,0
ARMAND,5,1.0,1916.0,0
ARMIN,5,1.0,1916.0,0
ARNAV,38,1.0,1916.0,0
ARNE,40,1.0,1916.0,0
ARNOLD,943,1.0,1916.0,0
ARON,122,1.0,1916.0,0
ARRON,12,1.0,1916.0,0
ARSHDEEP,125,1.0,1916.0,0
ARSHPREET,5,2.0,1916.0,0
ARTHUR,4162,1.0,1916.0,74
ARTIN,10,1.0,1916.0,0
ARVIN,142,1.0,1916.0,0
ARVIND,6,1.0,1916.0,0
ARWEN,17,2.0,1916.0,0
ARYA,7,1.0,1916.0,0
ARYA,106,2.0,1916.0,0
ARYAN,217,1.0,1916.0,0
ARYANA,34,2.0,1916.0,0
ARYANNA,29,2.0,1916.0,0
ASAKO,5,2.0,1916.0,0
ASEES,5,2.0,1916.0,0
ASH,11,1.0,1916.0,0
ASHA,150,2.0,1916.0,0
ASHAAN,5,1.0,1916.0,0
ASHANTI,5,2.0,1916.0,0
ASHER,378,1.0,1916.0,0
ASHLEA,8,2.0,1916.0,0
ASHLEE,340,2.0,1916.0,0
ASHLEEN,55,2.0,1916.0,0
ASHLEIGH,446,2.0,1916.0,0
ASHLEY,158,1.0,1916.0,0
ASHLEY,6944,2.0,1916.0,0
ASHLIE,5,2.0,1916.0,0
ASHLIN,6,2.0,1916.0,0
ASHLY,19,2.0,1916.0,0
ASHLYN,240,2.0,1916.0,0
ASHLYNN,80,2.0,1916.0,0
ASHTON,837,1.0,1916.0,0
ASHTON,58,2.0,1916.0,0
ASHWIN,10,1.0,1916.0,0
ASIA,186,2.0,1916.0,0
ASPEN,30,2.0,1916.0,0
ASPYN,5,2.0,1916.0,0
ASTON,6,1.0,1916.0,0
ASTRID,21,2.0,1916.0,0
ATHENA,342,2.0,1916.0,0
ATLAS,13,1.0,1916.0,0
ATTICUS,76,1.0,1916.0,0
ATTILA,5,1.0,1916.0,0
AUBREE,95,2.0,1916.0,0
AUBREY,31,1.0,1916.0,0
AUBREY,290,2.0,1916.0,0
AUBRIE,13,2.0,1916.0,0
AUDRA,53,2.0,1916.0,0
AUDREY,2847,2.0,1916.0,22
AUDRINA,43,2.0,1916.0,0
AUDRY,5,2.0,1916.0,0
AUGUST,78,1.0,1916.0,0
AUGUST,6,2.0,1916.0,0
AUGUSTUS,5,1.0,1916.0,0
AURA,5,2.0,1916.0,0
AURELIA,17,2.0,1916.0,0
AURORA,402,2.0,1916.0,0
AUSTEN,83,1.0,1916.0,0
AUSTIN,3157,1.0,1916.0,0
AUSTIN,5,2.0,1916.0,0
AUSTYN,37,1.0,1916.0,0
AUSTYN,7,2.0,1916.0,0
AUTUMN,668,2.0,1916.0,0
AVA,2432,2.0,1916.0,0
AVA-MARIE,5,2.0,1916.0,0
AVAH,6,2.0,1916.0,0
AVALON,20,2.0,1916.0,0
AVALYN,5,2.0,1916.0,0
AVANI,55,2.0,1916.0,0
AVARY,10,2.0,1916.0,0
AVAYA,14,2.0,1916.0,0
AVELYN,6,2.0,1916.0,0
AVEN,6,2.0,1916.0,0
AVERI,5,2.0,1916.0,0
AVERIE,38,2.0,1916.0,0
AVERY,414,1.0,1916.0,0
AVERY,1241,2.0,1916.0,0
AVIA,5,2.0,1916.0,0
AVIJOT,5,1.0,1916.0,0
AVLEEN,17,2.0,1916.0,0
AVNEET,358,2.0,1916.0,0
AVRIL,32,2.0,1916.0,0
AXEL,86,1.0,1916.0,0
AXL,6,1.0,1916.0,0
AXTON,12,1.0,1916.0,0
AYA,60,2.0,1916.0,0
AYAAN,75,1.0,1916.0,0
AYAKO,62,2.0,1916.0,0
AYAN,5,1.0,1916.0,0
AYANA,5,2.0,1916.0,0
AYANNA,6,2.0,1916.0,0
AYDAN,35,1.0,1916.0,0
AYDEN,518,1.0,1916.0,0
AYDEN,5,2.0,1916.0,0
AYDIN,38,1.0,1916.0,0
AYESHA,50,2.0,1916.0,0
AYLA,481,2.0,1916.0,0
AYNSLEY,5,2.0,1916.0,0
AYSHA,6,2.0,1916.0,0
AYVA,31,2.0,1916.0,0
AZALEA,17,2.0,1916.0,0
BAILEE,40,2.0,1916.0,0
BAILEY,252,1.0,1916.0,0
BAILEY,867,2.0,1916.0,0
BALDEEP,19,1.0,1916.0,0
BALJINDER,24,1.0,1916.0,0
BALJINDER,24,2.0,1916.0,0
BALJIT,10,1.0,1916.0,0
BALJIT,40,2.0,1916.0,0
BALKARAN,10,1.0,1916.0,0
BALRAJ,142,1.0,1916.0,0
BARBARA,10240,2.0,1916.0,33
BARBARA-ANN,5,2.0,1916.0,0
BARBRA,54,2.0,1916.0,0
BARNEY,5,1.0,1916.0,0
BARON,5,1.0,1916.0,0
BARRETT,18,1.0,1916.0,0
BARRIE,300,1.0,1916.0,0
BARRY,3233,1.0,1916.0,0
BART,10,1.0,1916.0,0
BARTON,23,1.0,1916.0,0
BASIL,35,1.0,1916.0,0
BAYLEE,49,2.0,1916.0,0
BEATRICE,892,2.0,1916.0,26
BEATRIX,19,2.0,1916.0,0
BEAU,200,1.0,1916.0,0
BECK,5,1.0,1916.0,0
BECKETT,131,1.0,1916.0,0
BECKHAM,28,1.0,1916.0,0
BECKY,126,2.0,1916.0,0
BELINDA,299,2.0,1916.0,0
BELLA,303,2.0,1916.0,0
BELLE,33,2.0,1916.0,0
BEN,488,1.0,1916.0,0
BENEDICT,35,1.0,1916.0,0
BENITA,21,2.0,1916.0,0
BENJAMIN,7428,1.0,1916.0,0
BENJY,5,1.0,1916.0,0
BENNETT,224,1.0,1916.0,0
BENNY,38,1.0,1916.0,0
BENOIT,5,1.0,1916.0,0
BENSON,100,1.0,1916.0,0
BENTLEY,252,1.0,1916.0,0
BERNADETTE,307,2.0,1916.0,0
BERNADINE,40,2.0,1916.0,0
BERNARD,1089,1.0,1916.0,8
BERNHARD,30,1.0,1916.0,0
BERNICE,1095,2.0,1916.0,8
BERNIE,5,1.0,1916.0,0
BERT,47,1.0,1916.0,0
BERTHA,367,2.0,1916.0,15
BERTRAM,38,1.0,1916.0,0
BERYL,210,2.0,1916.0,7
BESSIE,144,2.0,1916.0,16
BETH,137,2.0,1916.0,0
BETHANY,540,2.0,1916.0,0
BETSY,5,2.0,1916.0,0
BETTE,30,2.0,1916.0,0
BETTINA,15,2.0,1916.0,0
BETTY,2242,2.0,1916.0,17
BETTY-LOU,10,2.0,1916.0,0
BEULAH,5,2.0,1916.0,0
BEVERLEY,2181,2.0,1916.0,0
BEVERLY,2571,2.0,1916.0,0
BHUPINDER,17,1.0,1916.0,0
BIANCA,518,2.0,1916.0,0
BIKRAM,11,1.0,1916.0,0
BILAL,6,1.0,1916.0,0
BILL,193,1.0,1916.0,0
BILLIE,54,2.0,1916.0,0
BILLY,244,1.0,1916.0,0
BIRGIT,11,2.0,1916.0,0
BISHOP,10,1.0,1916.0,0
BJORN,26,1.0,1916.0,0
BLAIN,5,1.0,1916.0,0
BLAINE,454,1.0,1916.0,0
BLAIR,932,1.0,1916.0,0
BLAIR,12,2.0,1916.0,0
BLAIRE,5,2.0,1916.0,0
BLAISE,5,1.0,1916.0,0
BLAKE,1727,1.0,1916.0,0
BLAKE,40,2.0,1916.0,0
BLAKELY,22,2.0,1916.0,0
BLANCHE,88,2.0,1916.0,0
BLAYKE,5,2.0,1916.0,0
BLAZE,17,1.0,1916.0,0
BLYTHE,5,2.0,1916.0,0
BO,17,1.0,1916.0,0
BOAZ,6,1.0,1916.0,0
BOBBI,179,2.0,1916.0,0
BOBBI-JO,5,2.0,1916.0,0
BOBBIE,38,2.0,1916.0,0
BOBBY,234,1.0,1916.0,0
BODEN,5,1.0,1916.0,0
BODHI,66,1.0,1916.0,0
BONITA,546,2.0,1916.0,0
BONNIE,2600,2.0,1916.0,0
BONNY,117,2.0,1916.0,0
BOONE,5,1.0,1916.0,0
BORIS,16,1.0,1916.0,0
BOSCO,5,1.0,1916.0,0
BOSTON,16,1.0,1916.0,0
BOWEN,145,1.0,1916.0,0
BOYD,29,1.0,1916.0,0
BRAD,242,1.0,1916.0,0
BRADEN,671,1.0,1916.0,0
BRADFORD,114,1.0,1916.0,0
BRADLEY,6602,1.0,1916.0,0
BRADLY,168,1.0,1916.0,0
BRADY,727,1.0,1916.0,0
BRADYN,5,1.0,1916.0,0
BRAEDAN,20,1.0,1916.0,0
BRAEDEN,560,1.0,1916.0,0
BRAEDON,119,1.0,1916.0,0
BRAELYN,12,2.0,1916.0,0
BRAIDEN,146,1.0,1916.0,0
BRANDAN,35,1.0,1916.0,0
BRANDEE,60,2.0,1916.0,0
BRANDEN,371,1.0,1916.0,0
BRANDI,589,2.0,1916.0,0
BRANDIE,63,2.0,1916.0,0
BRANDON,6910,1.0,1916.0,0
BRANDY,620,2.0,1916.0,0
BRANDYN,48,1.0,1916.0,0
BRANT,43,1.0,1916.0,0
BRANTLEY,25,1.0,1916.0,0
BRAXTON,147,1.0,1916.0,0
BRAYDEN,1594,1.0,1916.0,0
BRAYDON,302,1.0,1916.0,0
BREA,6,2.0,1916.0,0
BREANN,16,2.0,1916.0,0
BREANNA,915,2.0,1916.0,0
BREANNE,506,2.0,1916.0,0
BREE,77,2.0,1916.0,0
BRENDA,5484,2.0,1916.0,0
BRENDA-LEE,13,2.0,1916.0,0
BRENDAN,2194,1.0,1916.0,0
BRENDEN,467,1.0,1916.0,0
BRENDON,262,1.0,1916.0,0
BRENNA,365,2.0,1916.0,0
BRENNAN,559,1.0,1916.0,0
BRENNEN,51,1.0,1916.0,0
BRENT,3330,1.0,1916.0,0
BRENTON,84,1.0,1916.0,0
BRET,46,1.0,1916.0,0
BRETT,2234,1.0,1916.0,0
BRETT,24,2.0,1916.0,0
BRIA,57,2.0,1916.0,0
BRIAN,12839,1.0,1916.0,0
BRIANA,241,2.0,1916.0,0
BRIANNA,1707,2.0,1916.0,0
BRIANNE,598,2.0,1916.0,0
BRIAR,26,2.0,1916.0,0
BRIDGET,339,2.0,1916.0,0
BRIE,16,2.0,1916.0,0
BRIEANNA,5,2.0,1916.0,0
BRIEANNE,5,2.0,1916.0,0
BRIELLA,14,2.0,1916.0,0
BRIELLE,323,2.0,1916.0,0
BRIGETTE,10,2.0,1916.0,0
BRIGITTE,62,2.0,1916.0,0
BRINLEY,22,2.0,1916.0,0
BRITANY,5,2.0,1916.0,0
BRITNEY,214,2.0,1916.0,0
BRITT,16,2.0,1916.0,0
BRITTANEY,7,2.0,1916.0,0
BRITTANI,67,2.0,1916.0,0
BRITTANIE,6,2.0,1916.0,0
BRITTANY,2905,2.0,1916.0,0
BRITTNEY,555,2.0,1916.0,0
BRITTNI,54,2.0,1916.0,0
BRITTNY,13,2.0,1916.0,0
BROCK,631,1.0,1916.0,0
BRODERICK,5,1.0,1916.0,0
BRODIE,590,1.0,1916.0,0
BRODY,1166,1.0,1916.0,0
BROGAN,6,1.0,1916.0,0
BRONSON,63,1.0,1916.0,0
BRONTE,14,2.0,1916.0,0
BRONWEN,19,2.0,1916.0,0
BRONWYN,232,2.0,1916.0,0
BROOK,33,1.0,1916.0,0
BROOK,36,2.0,1916.0,0
BROOKE,1764,2.0,1916.0,0
BROOKE-LYNN,10,2.0,1916.0,0
BROOKLYN,1525,2.0,1916.0,0
BROOKLYNN,362,2.0,1916.0,0
BROOKLYNNE,5,2.0,1916.0,0
BROOKS,16,1.0,1916.0,0
BRUCE,5119,1.0,1916.0,6
BRUNO,116,1.0,1916.0,0
BRYAN,3203,1.0,1916.0,0
BRYANNA,61,2.0,1916.0,0
BRYANNE,17,2.0,1916.0,0
BRYANT,23,1.0,1916.0,0
BRYCE,1263,1.0,1916.0,0
BRYCEN,5,1.0,1916.0,0
BRYDEN,48,1.0,1916.0,0
BRYN,53,1.0,1916.0,0
BRYN,65,2.0,1916.0,0
BRYNLEE,21,2.0,1916.0,0
BRYNN,296,2.0,1916.0,0
BRYNNA,7,2.0,1916.0,0
BRYNNE,5,2.0,1916.0,0
BRYON,59,1.0,1916.0,0
BRYSON,229,1.0,1916.0,0
BRYTON,21,1.0,1916.0,0
BUDDY,5,1.0,1916.0,0
BUFFY,17,2.0,1916.0,0
BURTON,5,1.0,1916.0,0
BYRON,798,1.0,1916.0,0
CADE,103,1.0,1916.0,0
CADEN,379,1.0,1916.0,0
CADENCE,253,2.0,1916.0,0
CAEDEN,5,1.0,1916.0,0
CAEL,15,1.0,1916.0,0
CAELAN,95,1.0,1916.0,0
CAELUM,9,1.0,1916.0,0
CAIDEN,82,1.0,1916.0,0
CAILIN,5,2.0,1916.0,0
CAILYN,17,2.0,1916.0,0
CAITLIN,1704,2.0,1916.0,0
CAITLYN,719,2.0,1916.0,0
CAITLYNN,20,2.0,1916.0,0
CAIUS,21,1.0,1916.0,0
CAL,5,1.0,1916.0,0
CALE,118,1.0,1916.0,0
CALEB,2159,1.0,1916.0,0
CALEIGH,32,2.0,1916.0,0
CALEN,17,1.0,1916.0,0
CALEY,10,2.0,1916.0,0
CALI,120,2.0,1916.0,0
CALISTA,62,2.0,1916.0,0
CALLA,79,2.0,1916.0,0
CALLAN,12,1.0,1916.0,0
CALLEIGH,23,2.0,1916.0,0
CALLEN,20,1.0,1916.0,0
CALLI,6,2.0,1916.0,0
CALLIA,5,2.0,1916.0,0
CALLIE,232,2.0,1916.0,0
CALLISTA,20,2.0,1916.0,0
CALLUM,652,1.0,1916.0,0
CALUM,105,1.0,1916.0,0
CALVIN,1872,1.0,1916.0,0
CAMDEN,49,1.0,1916.0,0
CAMERON,5094,1.0,1916.0,0
CAMERON,98,2.0,1916.0,0
CAMILA,75,2.0,1916.0,0
CAMILLA,55,2.0,1916.0,0
CAMILLE,500,2.0,1916.0,0
CAMPBELL,30,1.0,1916.0,0
CAMRON,10,1.0,1916.0,0
CAMRYN,284,2.0,1916.0,0
CANDACE,1022,2.0,1916.0,0
CANDICE,1169,2.0,1916.0,0
CANDIS,5,2.0,1916.0,0
CANDY,28,2.0,1916.0,0
CAPRI,14,2.0,1916.0,0
CARA,763,2.0,1916.0,0
CAREN,11,2.0,1916.0,0
CAREY,194,1.0,1916.0,0
CAREY,78,2.0,1916.0,0
CARI,46,2.0,1916.0,0
CARIN,5,2.0,1916.0,0
CARINA,85,2.0,1916.0,0
CARIS,11,2.0,1916.0,0
CARISSA,295,2.0,1916.0,0
CARL,1808,1.0,1916.0,25
CARLA,1381,2.0,1916.0,0
CARLEE,94,2.0,1916.0,0
CARLEEN,11,2.0,1916.0,0
CARLEIGH,15,2.0,1916.0,0
CARLENE,80,2.0,1916.0,0
CARLEY,265,2.0,1916.0,0
CARLI,96,2.0,1916.0,0
CARLIE,102,2.0,1916.0,0
CARLIN,12,1.0,1916.0,0
CARLING,17,2.0,1916.0,0
CARLO,90,1.0,1916.0,0
CARLOS,296,1.0,1916.0,0
CARLY,1381,2.0,1916.0,0
CARMAN,5,2.0,1916.0,0
CARMEL,16,2.0,1916.0,0
CARMELA,5,2.0,1916.0,0
CARMEN,1795,2.0,1916.0,0
CAROL,5881,2.0,1916.0,0
CAROL-ANN,10,2.0,1916.0,0
CAROLE,829,2.0,1916.0,0
CAROLIN,36,2.0,1916.0,0
CAROLINA,5,2.0,1916.0,0
CAROLINE,1831,2.0,1916.0,5
CAROLL,5,2.0,1916.0,0
CAROLYN,2349,2.0,1916.0,0
CAROLYNE,16,2.0,1916.0,0
CAROLYNN,68,2.0,1916.0,0
CAROLYNNE,25,2.0,1916.0,0
CARRIE,1402,2.0,1916.0,0
CARRIE-ANN,6,2.0,1916.0,0
CARROL,57,2.0,1916.0,0
CARROLL,6,2.0,1916.0,0
CARSEN,11,1.0,1916.0,0
CARSON,1427,1.0,1916.0,0
CARSON,5,2.0,1916.0,0
CARTER,1804,1.0,1916.0,0
CARY,191,1.0,1916.0,0
CARYN,5,2.0,1916.0,0
CARYS,131,2.0,1916.0,0
CASANDRA,58,2.0,1916.0,0
CASEY,777,1.0,1916.0,0
CASEY,399,2.0,1916.0,0
CASH,166,1.0,1916.0,0
CASHTON,10,1.0,1916.0,0
CASPIAN,5,1.0,1916.0,0
CASSANDRA,1798,2.0,1916.0,0
CASSIA,42,2.0,1916.0,0
CASSIDY,23,1.0,1916.0,0
CASSIDY,1062,2.0,1916.0,0
CASSIE,189,2.0,1916.0,0
CASSIUS,57,1.0,1916.0,0
CATALEYA,5,2.0,1916.0,0
CATALINA,19,2.0,1916.0,0
CATE,11,2.0,1916.0,0
